Wallet,Balance,Type,,Wallet,Balance,,,,,,,,
0x7a9A2FFA209C212e8c36e74FB209518E959F65dB,4368.405058,contract,,0x1915fd19E19858f815C924Df8D2d6e7065f1e547,4288.678593,,,,,,,24101, 0x93468aDecDcCD18131ce1fd8cAEed68fB3de43e7
0x5c108A3889101991e47B7C9Ab47dc7c5c6De583B,4295.943534,contract,,0xA0cD89ebDD3c422925696Bb1baefb6c3eD21D8F1,4073.51511,,,,,,,1234, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0x1915fd19E19858f815C924Df8D2d6e7065f1e547,4288.678593,contract,,0xa7687975c0Af79F9D821cd27fc01722a2eC0d8c3,4039.058446,,,,,,,17308, 0x17a3831B39cc557296d0C322f9C2D42C0b3A8F3f
0xA0cD89ebDD3c422925696Bb1baefb6c3eD21D8F1,4073.51511,contract,,0x8EA8721F27eFcAaBB3901Ed6756505Ab873F15a7,4020.40309,,,,,,,24799, 0xc0719b1040f7f8e904A6509F99335656C1d881eD
0xa7687975c0Af79F9D821cd27fc01722a2eC0d8c3,4039.058446,contract,,0x72d395Ad477aa50c219905181e9DfC4020539f28,3985.817094,,,,,,,2128, 0xa33Aa58FD2795eA89a84C19CACDad50915194980
0x8EA8721F27eFcAaBB3901Ed6756505Ab873F15a7,4020.40309,contract,,0x9b68185AaDEB867DEd2cf16E0d798D2D6A63eA01,3952.804757,,,,,,,5787, 0x11cF16447f9312B4fFd1c99C4390dF04CC8e33ac
0x72d395Ad477aa50c219905181e9DfC4020539f28,3985.817094,contract,,0xBDc7a955505e20410061744f556f6dEC761Bfb8f,3939.585928,,,,,,,6079, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0x9b68185AaDEB867DEd2cf16E0d798D2D6A63eA01,3952.804757,contract,,0x0D3015631c1E642e8Eb35b5A0efcea24A7685603,3881.412465,,,,,,,2995, 0x2c123fc5C27888571CD525e8ae9b0c5ff848386D
0xBDc7a955505e20410061744f556f6dEC761Bfb8f,3939.585928,contract,,0x8c904FacfcC37c5c9d09f014e4b657342524F1e4,3867.604677,,,,,,,19234, 0xc0893fA01108f50fa2A04e2ccEE815376EC56233
0x0D3015631c1E642e8Eb35b5A0efcea24A7685603,3881.412465,contract,,0x973efE3a49AA9257e2a5f1e7e866DF7e5ee96d8E,3860.17062,,,,,,,18379, 0xc0893fA01108f50fa2A04e2ccEE815376EC56233
0x8c904FacfcC37c5c9d09f014e4b657342524F1e4,3867.604677,contract,,0x9F533Eec49dc2DBbf495F1cD687c2536d424bE07,3802.886925,,,,,,,15719, 0xc0893fA01108f50fa2A04e2ccEE815376EC56233
0x973efE3a49AA9257e2a5f1e7e866DF7e5ee96d8E,3860.17062,contract,,0x4E8ffddB1403CF5306C6c7B31dC72EF5f44BC4F5,3677.771028,,,,,,,17682, 0xc0893fA01108f50fa2A04e2ccEE815376EC56233
0x9F533Eec49dc2DBbf495F1cD687c2536d424bE07,3802.886925,contract,,0xa1BbD8D39eD536DEa030A32F3F6C5916C845A800,3639.664426,,,,,,,19823, 0xc0893fA01108f50fa2A04e2ccEE815376EC56233
0x4E8ffddB1403CF5306C6c7B31dC72EF5f44BC4F5,3677.771028,contract,,0xC144e32f2a0DB6507fDdfA630628b80468c05B75,3544.765566,,,,,,,10264, 0xc0893fA01108f50fa2A04e2ccEE815376EC56233
0xa1BbD8D39eD536DEa030A32F3F6C5916C845A800,3639.662852,contract,,0x59705600dEbb62b1e6Daf8C8D538b404beA8EfED,3373.697595,,,,,,,14519, 0xc0893fA01108f50fa2A04e2ccEE815376EC56233
0xC144e32f2a0DB6507fDdfA630628b80468c05B75,3544.765566,contract,,0x25612e8bd7683De22dA45D717D0493B0e96424b4,3363.879522,,,,,,,22283, 0xd281F988242C900d67fF2aafABe683B8004Ee778
0x59705600dEbb62b1e6Daf8C8D538b404beA8EfED,3373.697595,contract,,0xC61b244fA2B83eFe9EF91dA7390CA5FC1cbb35B1,3302.339405,,,,,,,9453, 0x17a3831B39cc557296d0C322f9C2D42C0b3A8F3f
0x25612e8bd7683De22dA45D717D0493B0e96424b4,3338.773002,contract,,0x101aDDC07D63a6B35B199153252168aB9889Dca1,3301.868765,,,,,,,22468, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0xC61b244fA2B83eFe9EF91dA7390CA5FC1cbb35B1,3302.339405,contract,,0xb26B4A4BBA425aC28224cFDd45B4Bd00C886cC33,3150.68796,,,,,,,13192, 0xc976895017c81Ac926478C26c347BBEd202d0508
0x101aDDC07D63a6B35B199153252168aB9889Dca1,3301.868765,contract,,0x1B3c00A967aA935100342eCdf38198E21De1a1CF,3145.763501,,,,,,,19298, 0xc976895017c81Ac926478C26c347BBEd202d0508
0xb26B4A4BBA425aC28224cFDd45B4Bd00C886cC33,3150.68796,contract,,0xBB848BD68E52D7DA5A8921E637e38079eE0728D4,3031.978202,,,,,,,13142, 0xB9301C0001065de513aA0cf1bAea9efB58A2E775
0x1B3c00A967aA935100342eCdf38198E21De1a1CF,3145.763501,contract,,0xe02c707c40c9184a5BF6c3AB1ca2609F32989822,3026.046517,,,,,,,14362, 0x4eb172821B5bC013269c4F6f6204F092D44197EC
0xBB848BD68E52D7DA5A8921E637e38079eE0728D4,3031.978202,contract,,0x8e2F7D5aAAE5ABbD5052aCb74019b9b11cb74349,3003.118831,,,,,,,10496, 0x4Cd3210Ce0E7AEF75eCFf5475B75034dc328B1d4
0xe02c707c40c9184a5BF6c3AB1ca2609F32989822,3026.046517,contract,,0x34Ff77A853A14579d2120Ac08C5e342CEe08AD71,3000,,,,,,,22019, 0x7af4922fc22037D573e889201bE7C38E42f22220
0x8e2F7D5aAAE5ABbD5052aCb74019b9b11cb74349,3003.118831,contract,,0x628cC4601166a44e5378717790c8Da50de0cce9B,2927.641728,,,,,,,6198, 0xd4e42e41FCa01464d36a44ACAb98D2aA1447e8f4
0x34Ff77A853A14579d2120Ac08C5e342CEe08AD71,3000,contract,,0xb6E92D077591b064F48Ef68E2074d6Fa4a0C2cC6,2899.994851,,,,,,,9058, 0x6994ba66FD6789044c4aD43786CC16840d099C8a
0x628cC4601166a44e5378717790c8Da50de0cce9B,2927.641728,contract,,0x5AbDF1bDf263963601D3cC57D14723465D9FC505,2876.231726,,,,,,,20050, 0x76A5Df896413F3B566d07da5AF44326C0f54a25b
0xb6E92D077591b064F48Ef68E2074d6Fa4a0C2cC6,2899.994851,contract,,0x97495531A4073953c39e61a09Cc5B4eD69Da1F2B,2802.60331,,,,,,,12607, 0x6021DB23296793f8D1e9CdF710b29356DAD1f4A5
0x5AbDF1bDf263963601D3cC57D14723465D9FC505,2876.231726,contract,,0xeFF1C603739cc71025C23B49C4D661E6b3DF8184,2794.56158,,,,,,,19540, 0x156E6C5a2Fac34bB2Fcf2Ac1bbAA0E75BDE3aC4F
0x97495531A4073953c39e61a09Cc5B4eD69Da1F2B,2802.60331,contract,,0x77f07Ab7B444C7C9FCfAfc76c053A810cD6203CB,2736.723119,,,,,,,24590, 0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61
0xeFF1C603739cc71025C23B49C4D661E6b3DF8184,2794.56158,contract,,0x748a9FB91ADE6d9CD48AB1D1AF6F4c27620B703C,2723.84571,,,,,,,19269, 0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04
0x77f07Ab7B444C7C9FCfAfc76c053A810cD6203CB,2736.723119,contract,,0x8E13649613B774Ab67D1C1eDfc22a2202270fD81,2719.794319,,,,,,,7867, 0x9289e0156d908EDBfa616bc08f99b0AD77a55e05
0x748a9FB91ADE6d9CD48AB1D1AF6F4c27620B703C,2723.84571,contract,,0xDd942254826C63E9B45748228DB7DfF54263Cd2B,2708.002603,,,,,,,24464, 0x9289e0156d908EDBfa616bc08f99b0AD77a55e05
0x8E13649613B774Ab67D1C1eDfc22a2202270fD81,2719.794319,contract,,0xDBD30B8A960264a5d0aF925666199320AE3e629d,2681.808128,,,,,,,2690, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0xDd942254826C63E9B45748228DB7DfF54263Cd2B,2708.002603,contract,,0x708800fBf7a7e8E65B1D8BBF651c5c32019e7325,2658.673923,,,,,,,21173, 0xd281F988242C900d67fF2aafABe683B8004Ee778
0xDBD30B8A960264a5d0aF925666199320AE3e629d,2681.808128,contract,,0x70C9666B338795DdAb8f4bd67F580B1D9234b8Dc,2600.562916,,,,,,,7286, 0x17a3831B39cc557296d0C322f9C2D42C0b3A8F3f
0x708800fBf7a7e8E65B1D8BBF651c5c32019e7325,2658.673923,contract,,0xE08Fd80d7D0593a616c01A3F2A17bdC3206c71b4,2588.86737,,,,,,,19093, 0xf9d6e17f019c4D719c46A8a8832ECc25Ea096Aa2
0x70C9666B338795DdAb8f4bd67F580B1D9234b8Dc,2600.562916,contract,,0x7A8B10716E2e473a541E9E990e711651425E5413,2572.810486,,,,,,,8986, 0x17a3831B39cc557296d0C322f9C2D42C0b3A8F3f
0xE08Fd80d7D0593a616c01A3F2A17bdC3206c71b4,2588.5,contract,,0x956F1CE3ff2ea59A8b41DF83Ce9F85ED59D73F92,2699.999856,,,,,,,23679, 0xd281F988242C900d67fF2aafABe683B8004Ee778
0x7A8B10716E2e473a541E9E990e711651425E5413,2572.810486,contract,,0xe5Ae5AAc9A19Ec43aBdd161e95640A1cc12aE348,2486.030613,,,,,,,13532, 0x6021DB23296793f8D1e9CdF710b29356DAD1f4A5
0x956F1CE3ff2ea59A8b41DF83Ce9F85ED59D73F92,2499.999812,contract,,0x3787Eea0767fE73d272aD543651Ada3F4dad8279,2476.589003,,,,,,,23191, 0x6021DB23296793f8D1e9CdF710b29356DAD1f4A5
0xe5Ae5AAc9A19Ec43aBdd161e95640A1cc12aE348,2486.030613,contract,,0x575C13C07b054438a513f4968605c021856f63F8,3086.768211,,,,,,,16668, 0x99F6d5197004FFe49e7b3C627EAd81CDc3A74283
0x3787Eea0767fE73d272aD543651Ada3F4dad8279,2476.589003,contract,,0x6Ca0D65fe5c8700a5cc7A2C3bfE801111A1dEd1a,2434.573526,,,,,,,14797, 0xd281F988242C900d67fF2aafABe683B8004Ee778
0x575C13C07b054438a513f4968605c021856f63F8,2470.363149,contract,,0x49a338c8A8C92f3f7E5A4700A191bb41595591b2,2398.322867,,,,,,,826, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0x6Ca0D65fe5c8700a5cc7A2C3bfE801111A1dEd1a,2434.573526,contract,,0x46D6d5a5C0cC589AbDDAd248835e608Bc6520a1f,2389.595098,,,,,,,408, 0xB3e2A7b1295d9EE03e1f300DfCCaab2ecd47ee53
0x49a338c8A8C92f3f7E5A4700A191bb41595591b2,2398.322867,contract,,0x62eD8ea00796e46fDf8E1f5F84fE51484BF3daEf,2357.021949,,,,,,,20165, 0xd281F988242C900d67fF2aafABe683B8004Ee778
0x46D6d5a5C0cC589AbDDAd248835e608Bc6520a1f,2389.595098,contract,,0x795f50722Cf5ad82F78Dda8dC8F7B235332977C3,2347.538128,,,,,,,15799, 0x6021DB23296793f8D1e9CdF710b29356DAD1f4A5
0x62eD8ea00796e46fDf8E1f5F84fE51484BF3daEf,2357.021949,contract,,0xB27f6Df486ef5dEE2e3A4DC4f257DD63E5A5e371,2323.989105,,,,,,,9115, 0xc976895017c81Ac926478C26c347BBEd202d0508
0x795f50722Cf5ad82F78Dda8dC8F7B235332977C3,2347.538128,contract,,0x2D5f86cd294cA6c92189340EaEFf41fc63Dc66EF,2311.956028,,,,,,,19140, 0x4dAE5b5bf3dC068BDFEC47b8B402AFf28fe6707F
0xB27f6Df486ef5dEE2e3A4DC4f257DD63E5A5e371,2323.989079,contract,,0x18829e507e072aF3697eD1A33a6d8D53a86f11a9,2263.439066,,,,,,,12487, 0x7af4922fc22037D573e889201bE7C38E42f22220
0x2D5f86cd294cA6c92189340EaEFf41fc63Dc66EF,2311.956028,contract,,0x68Db64A8cC0AEA50b479BdD5Bc3B3Dd5E5821ed4,2260.265543,,,,,,,22355, 0xA2a341a2b2955D8Bf1F3D434e0A3635Ba6301118
0x18829e507e072aF3697eD1A33a6d8D53a86f11a9,2263.439066,contract,,0x71A0Adb369DA76e300A9eC9f6e1ffcBa6e185182,2254.387432,,,,,,,11281, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0x68Db64A8cC0AEA50b479BdD5Bc3B3Dd5E5821ed4,2260.265543,contract,,0xd32f222283D295f93664B11faAC967e6826b635f,2235.604164,,,,,,,18935, 0xa59e113fbef3B4129bAef6b5355dFf683851aFA7
0x71A0Adb369DA76e300A9eC9f6e1ffcBa6e185182,2254.387432,contract,,0xE4E98E007e5A4A5a73a4BA2254efEaaE131CbC04,2231.205695,,,,,,,2612, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0xd32f222283D295f93664B11faAC967e6826b635f,2235.604164,contract,,0xA709f9904a4E3cF50816609834175446C2246577,2219.753796,,,,,,,7081, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0xE4E98E007e5A4A5a73a4BA2254efEaaE131CbC04,2231.205695,contract,,0x31849CbcD3Ab8835455296CCDf77AD78AF99196e,2194.908881,,,,,,,24951, 0xA2a341a2b2955D8Bf1F3D434e0A3635Ba6301118
0xA709f9904a4E3cF50816609834175446C2246577,2205.170551,contract,,0x9b328488a8f0fa20628bb959769F0BA78de06466,2154.470929,,,,,,,15419, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0x31849CbcD3Ab8835455296CCDf77AD78AF99196e,2194.908881,contract,,0x41Ade9A5803B4676917411Dbb439D357965dBf46,2127.733397,,,,,,,20249, 0xD52A4333Bd8cc9AB3C77Df19DeD4900b7849A07d
0x9b328488a8f0fa20628bb959769F0BA78de06466,2154.470929,contract,,0x10dF55eE5D2977F952f3f264b9e8218D699b36b1,2124.176606,,,,,,,21479, 0xbb73548A0e6F839fb58e9D59969Ba6AEdEcDF5f1
0x41Ade9A5803B4676917411Dbb439D357965dBf46,2127.733397,contract,,0x0091c05a50EF584F09c5C8B813a207198643788a,2107.691,,,,,,,20847, 0x2b4aC053Dd77071069a773f5029b6bE396Ba49E9
0x10dF55eE5D2977F952f3f264b9e8218D699b36b1,2124.176606,contract,,0xf041e368e33d7f28dec1918D52D691C383f42e2d,2104.045095,,,,,,,22862, 0x9289e0156d908EDBfa616bc08f99b0AD77a55e05
0x0091c05a50EF584F09c5C8B813a207198643788a,2107.691,contract,,0x65f80893c4F177882281f654C386e058F8E10DF4,2039.042296,,,,,,,19783, 0xC68C8452be34032ab999787796AE0fAaf071e054
0xf041e368e33d7f28dec1918D52D691C383f42e2d,2104.045095,contract,,0x3D16451A4B73e778BFEC126025bA79716a17E32d,2000.009798,,,,,,,20394, 0x99F6d5197004FFe49e7b3C627EAd81CDc3A74283
0xCd8Eddd0A27047D53D65f23D483A8A169D54526B,2072.282895,contract,,0x934dff4d5e1a5138D9863F38ab959b07046Dba45,1995.249503,,,,,,,13258, 0xdE312Cc0910EB6b6a30e9Ee0c9C4A08c40CD2265
0x65f80893c4F177882281f654C386e058F8E10DF4,2039.042296,contract,,0xBb46A8ee4315a37C56AEcE45783045722dFD72a7,1992.884401,,,,,,,15294, 0x5477729b43A0A9beA8c41367C62e7864123B57d8
0x3D16451A4B73e778BFEC126025bA79716a17E32d,2000.009798,contract,,0xCD05a3969c5158D658a9bDF3Ee6eBcC0712a0292,1955.143827,,,,,,,11280, 0x9289e0156d908EDBfa616bc08f99b0AD77a55e05
0x934dff4d5e1a5138D9863F38ab959b07046Dba45,1995.249503,contract,,0x65C2433Db1FB9e6EAb8be06460D599B3AB645D58,1942.789634,,,,,,,21681, 0x5477729b43A0A9beA8c41367C62e7864123B57d8
0xBb46A8ee4315a37C56AEcE45783045722dFD72a7,1992.884401,contract,,0x547c0dbd2FC303c8e97475Ec072A58DE60EC134a,1922.919786,,,,,,,14328, 0x17a3831B39cc557296d0C322f9C2D42C0b3A8F3f
0x1163E75d2bf3E0ffDB3602FBe0aBA099D5c20e3c,1970.472662,contract,,0xC4fe12630fEffDb5Ee72eDdCBBB43b595407442F,1851.659705,,,,,,,18574, 0x5477729b43A0A9beA8c41367C62e7864123B57d8
0xCD05a3969c5158D658a9bDF3Ee6eBcC0712a0292,1955.143827,contract,,0x0998460853aBFa4D8ef6F2591AabeAE4D060Fb93,1843.845698,,,,,,,24268, 0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61
0x65C2433Db1FB9e6EAb8be06460D599B3AB645D58,1942.789634,contract,,0xba96a2ba89eA249148ee599d2BBcD669DE94d4B6,1820.853504,,,,,,,23676, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0x547c0dbd2FC303c8e97475Ec072A58DE60EC134a,1922.919786,contract,,0x4C5d1029C2c64fC6477529d5A391cA667a514B4C,1795.068179,,,,,,,4437, 0x5B71ab89a74Eb8515585bf100A69BcF12F9eaA3b
0xC4fe12630fEffDb5Ee72eDdCBBB43b595407442F,1851.659705,contract,,0x1AF8AF5ab89536BDeC74F51676ae24fA7E70C21b,1731.482077,,,,,,,3255, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0x0998460853aBFa4D8ef6F2591AabeAE4D060Fb93,1843.845698,contract,,0x472d7E705f3baa44f82bFF5B397330015d810828,1723.677524,,,,,,,8480, 0x0b81747F504dFC906A215e301d8b8aD82E44CBd2
0xba96a2ba89eA249148ee599d2BBcD669DE94d4B6,1820.853504,contract,,0xe25b8Fa6E21f67F8dcccf1222D23Faf6f2e84A2f,1720.000011,,,,,,,100, 0x0b81747F504dFC906A215e301d8b8aD82E44CBd2
0x4C5d1029C2c64fC6477529d5A391cA667a514B4C,1795.068179,contract,,0x2DfDdC72B4a0b6027282539ED22e6239268c1cfB,1718.78572,,,,,,,11628, 0x6021DB23296793f8D1e9CdF710b29356DAD1f4A5
0x1AF8AF5ab89536BDeC74F51676ae24fA7E70C21b,1731.482077,contract,,0x577182E41158Ba340fd4934aD1Fc24b011934A64,1698.775289,,,,,,,19611, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0x472d7E705f3baa44f82bFF5B397330015d810828,1723.677524,contract,,0xC83d2035094E05D7a83BeA5f92480aBB3577228B,1683.824788,,,,,,,11751, 0xbbA31530Cd8e112be845da468B72fbbFE739387A
0xe25b8Fa6E21f67F8dcccf1222D23Faf6f2e84A2f,1720.000011,contract,,0x29E9315DdBb5c44717D64bD6c0550a692819413d,1678.677504,,,,,,,14679, 0x9e4a0E99FE1A1aB62bf6917037B25742fAd59158
0x2DfDdC72B4a0b6027282539ED22e6239268c1cfB,1718.78572,contract,,0xc81c14281aa00864EcAdBc3768fB08EDC9817B21,1641.212833,,,,,,,12293, 0xA2a341a2b2955D8Bf1F3D434e0A3635Ba6301118
0x577182E41158Ba340fd4934aD1Fc24b011934A64,1698.775289,contract,,0xF79C329A2EB7e98E58a24178777b72Eb64306298,1630.147404,,,,,,,19456, 0x6994ba66FD6789044c4aD43786CC16840d099C8a
0xC83d2035094E05D7a83BeA5f92480aBB3577228B,1683.824788,contract,,0x3ab0CF7768611993838dc0DeBc60fceEE6Ce8aea,1622.612007,,,,,,,2743, 0x6994ba66FD6789044c4aD43786CC16840d099C8a
0x29E9315DdBb5c44717D64bD6c0550a692819413d,1678.677504,contract,,0xF981a33484E26Cab32963AA37618c4440Abf67cf,1611.114105,,,,,,,9128, 0x6994ba66FD6789044c4aD43786CC16840d099C8a
0xc81c14281aa00864EcAdBc3768fB08EDC9817B21,1641.212833,contract,,0x1d4ddCB0E96d99f417919Bc9c94b8348Dc837A32,1602.696152,,,,,,,16362, 0x99F6d5197004FFe49e7b3C627EAd81CDc3A74283
0xF79C329A2EB7e98E58a24178777b72Eb64306298,1630.147404,contract,,0xB728311c5557f82050CDa1bbE98DfF6595BE969a,1595.746219,,,,,,,14130, 0xbb73548A0e6F839fb58e9D59969Ba6AEdEcDF5f1
0x3ab0CF7768611993838dc0DeBc60fceEE6Ce8aea,1622.612007,contract,,0xb910119F8B1838A95F9fbcF575E51e1E72469517,1582.453457,,,,,,,13652, 0x9289e0156d908EDBfa616bc08f99b0AD77a55e05
0xF981a33484E26Cab32963AA37618c4440Abf67cf,1611.114105,contract,,0xF22F00D0B95B1b728078066E5f4410F6B2Be8faE,1575.762079,,,,,,,24386, 0xbb73548A0e6F839fb58e9D59969Ba6AEdEcDF5f1
0x1d4ddCB0E96d99f417919Bc9c94b8348Dc837A32,1602.696152,contract,,0xaC21Ba42297Bc030e730A5cDb0aDC962DA149691,1574.289213,,,,,,,20572, 0x6994ba66FD6789044c4aD43786CC16840d099C8a
0xB728311c5557f82050CDa1bbE98DfF6595BE969a,1595.746219,contract,,0xd54099EFee4180C868FaeA08F98B8bFb4730238F,1549.906547,,,,,,,17785, 0x6994ba66FD6789044c4aD43786CC16840d099C8a
0xb910119F8B1838A95F9fbcF575E51e1E72469517,1582.453457,contract,,0x157DD18CF70815dF7c25948ced9760aA61f6DF17,1545.730849,,,,,,,18691, 0x156E6C5a2Fac34bB2Fcf2Ac1bbAA0E75BDE3aC4F
0xF22F00D0B95B1b728078066E5f4410F6B2Be8faE,1575.762079,contract,,0x2b62Cb060e78500B482a02aCc7a111b62d46E5A9,1535.933389,,,,,,,15472, 0x6994ba66FD6789044c4aD43786CC16840d099C8a
0xaC21Ba42297Bc030e730A5cDb0aDC962DA149691,1574.289213,contract,,0xB203df26AF3666f4214661f7f903C46EDF9403b0,1665.956821,,,,,,,13200, 0x6994ba66FD6789044c4aD43786CC16840d099C8a
0xd54099EFee4180C868FaeA08F98B8bFb4730238F,1549.906547,contract,,0x6B2D4ac2655c55712340d071d9Bb030eB293e3E1,1523.344954,,,,,,,2034, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0x157DD18CF70815dF7c25948ced9760aA61f6DF17,1545.730849,contract,,0x5642111A57c82f2f50716C397efF0eefC25a2501,1509.79749,,,,,,,275, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0x2b62Cb060e78500B482a02aCc7a111b62d46E5A9,1535.933389,contract,,0xD41213C320d05c0B6882EdF1021328939AA18be6,1503.631,,,,,,,17008, 0x5551fA79F15CA4592A3950372fD3d4EE8be7b5CC
0xB203df26AF3666f4214661f7f903C46EDF9403b0,1527.603717,contract,,0x0538b3956381B560Ed18a99F7887aDD3A4Dc478D,1499.181879,,,,,,,22488, 0xbb73548A0e6F839fb58e9D59969Ba6AEdEcDF5f1
0x6B2D4ac2655c55712340d071d9Bb030eB293e3E1,1523.344954,contract,,0x00553b963DE06016C68681C9BEE10A79c51c5D8A,1480,,,,,,,20153, 0xC68C8452be34032ab999787796AE0fAaf071e054
0x5642111A57c82f2f50716C397efF0eefC25a2501,1509.79749,contract,,0xe3dFF97E14F3a55228ED2F614114bf6b27a7677b,1478.166188,,,,,,,10744, 0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4
0xD41213C320d05c0B6882EdF1021328939AA18be6,1503.631,contract,,0xaa44cAc4777DcB5019160A96Fbf05a39b41edD15,1477.507165,,,,,,,19230, 0x3C25AE7daE49b3c24439549928BfC1DF60A0aD20
0x0538b3956381B560Ed18a99F7887aDD3A4Dc478D,1499.181879,contract,,0x9e13D85E73F4478BD1E6eF579900fBA6005b7e4e,1469.382405,,,,,,,7468, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0x00553b963DE06016C68681C9BEE10A79c51c5D8A,1480,contract,,0x30318A14f57F8fBa0339Ad0A7717E4483429EA4b,1467.133008,,,,,,,20769, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0xe3dFF97E14F3a55228ED2F614114bf6b27a7677b,1478.166188,contract,,0x3A631b481a1B225e32D20C28BB531587e9F32dA0,1467.067167,,,,,,,21798, 0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61
0xaa44cAc4777DcB5019160A96Fbf05a39b41edD15,1477.507165,contract,,0x4E90A671bE25dc57EaA83391F2F60eF0e6c3c1f8,1460.222992,,,,,,,23865, 0x6994ba66FD6789044c4aD43786CC16840d099C8a
0x9e13D85E73F4478BD1E6eF579900fBA6005b7e4e,1469.382405,contract,,0x3FA9db8d720679E8e5213f6C5D88faB766058e20,1441.429723,,,,,,,10597, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0x30318A14f57F8fBa0339Ad0A7717E4483429EA4b,1467.133008,contract,,0xc976895017c81Ac926478C26c347BBEd202d0508,1414.863872,,,,,,,6196, 0x8728a49fE293A20345826493D9a82Bc9CF1953af
0x3A631b481a1B225e32D20C28BB531587e9F32dA0,1460.2291,contract,,0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6,1405.858263,,,,,,,24586, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0x4E90A671bE25dc57EaA83391F2F60eF0e6c3c1f8,1460.222992,contract,,0x13E965baAFDa80C7501c23cbED282d5e53e3066B,1400.002284,,,,,,,2865, 0x156E6C5a2Fac34bB2Fcf2Ac1bbAA0E75BDE3aC4F
0x3FA9db8d720679E8e5213f6C5D88faB766058e20,1441.429723,contract,,0xaa1158b6bf42C03cA787F71A2f0CbEfBaf98Bb86,1373.780252,,,,,,,24173, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0xc976895017c81Ac926478C26c347BBEd202d0508,1414.863872,contract,,0xAE35f25d082B33db3d3A8d37f41E12fF2f979071,1358.950781,,,,,,,19421, 0x17a3831B39cc557296d0C322f9C2D42C0b3A8F3f
0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6,1405.858263,contract,,0x005f16f017aA933bb41965b52848cEb8ee48b171,1447.217693,,,,,,,14881, 0x7af4922fc22037D573e889201bE7C38E42f22220
0x13E965baAFDa80C7501c23cbED282d5e53e3066B,1400.002284,contract,,0xc15E011B8E117FbA8cC241C70950fC79f515AB3E,1335.350007,,,,,,,1164, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0xaa1158b6bf42C03cA787F71A2f0CbEfBaf98Bb86,1373.780252,contract,,0xae5b56ca47E84b6c749E0454680C4161B9DA9790,1331.638281,,,,,,,4682, 0xa33Aa58FD2795eA89a84C19CACDad50915194980
0xAE35f25d082B33db3d3A8d37f41E12fF2f979071,1358.950781,contract,,0x92CB71850Aa43263EBaAa1E0ED3E78Cb984915Ff,1298.087792,,,,,,,2902, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0x005f16f017aA933bb41965b52848cEb8ee48b171,1348.726468,contract,,0x4958CE329Ed1Eb97e02c59cB847c692941081219,1290.109032,,,,,,,6683, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0xc15E011B8E117FbA8cC241C70950fC79f515AB3E,1335.350007,contract,,0x92e139e9BbbDe7DeE2362A8b5fC19def9815a63A,1276.341204,,,,,,,5651, 0x6b6f5e6a8167d72ac8951aC89E9d490A63912945
0xae5b56ca47E84b6c749E0454680C4161B9DA9790,1331.638281,contract,,0x001900845643957d031eCdB3c5fd84EF08F6AaCa,1249.951734,,,,,,,2481, 0x6b6f5e6a8167d72ac8951aC89E9d490A63912945
0x92CB71850Aa43263EBaAa1E0ED3E78Cb984915Ff,1298.087792,contract,,0x581dE43B0273915f61D015E394D2C6aF1F9ce8E6,1241.642182,,,,,,,2478, 0x6b6f5e6a8167d72ac8951aC89E9d490A63912945
0x4958CE329Ed1Eb97e02c59cB847c692941081219,1290.109032,contract,,0x33Caf1E780FC8a92247F42A220cAEAFdE3B5D553,1241.060588,,,,,,,1090, 0x6b6f5e6a8167d72ac8951aC89E9d490A63912945
0x92e139e9BbbDe7DeE2362A8b5fC19def9815a63A,1276.341204,contract,,0x6d96f02af1b8701E831A05AB273B75C6E2F02D1d,1228.703366,,,,,,,5649, 0x6b6f5e6a8167d72ac8951aC89E9d490A63912945
